"Region","ID","Species","State","ACTIVITY","LOCAL_QUALIFIER","nPlanted","nSurvived","Seedlot","Year_COMPLETED","FirstPlantingDate","LastPlantingDate","Nursery","SeedStock2023","SeedStockUnits","SeedLAT","SeedLONG","Elevation_PlantingLoc","PlantedElevation","SeedElevation"
"1","011008A320100209000","LAOC",NA,NA,NA,33,NA,"WL765916SMP7638",NA,NA,NA,"CDA",106978,"lbs",48.1034,-114.1054,1556.01,1556.01,NA
"1","011703A190700073000","LAOC",NA,NA,NA,25,NA,"WL7557",NA,NA,NA,"CDA",115711,"lbs",45.74989,-116.0916,1913,1913,1568.06
"1","011704A190100105000","LAOC",NA,NA,NA,50,NA,"WL755975537732",NA,NA,NA,"CDA",111228,"lbs",45.73542,-115.9679,1567.42,1567.42,1465.9
"1","011704A190100105000","LAOC",NA,NA,NA,50,NA,"WL755975537732",NA,NA,NA,"CDA",130341,"lbs",45.74452,-115.47613,1567.42,1567.42,1625.44
"1","011703A130500104000","LAOC",NA,NA,NA,50,NA,"WL7732",NA,NA,NA,"CDA",130341,"lbs",45.74452,-115.47613,1925.87,1925.87,1625.44
"1","011405A660300205000","LAOC",NA,NA,NA,50,NA,"WL3390",NA,NA,NA,"CDA",137409,"lbs",48.23279,-115.0738,1332.45,1332.45,1263.34
"1","011405A110200017000","LAOC",NA,NA,NA,39,NA,"WL6874",NA,NA,NA,"CDA",130300,"lbs",48.36343,-115.1599,1499.53,1499.53,1540.6
"1","011405A110200023000","LAOC",NA,NA,NA,11,NA,"WL6874",NA,NA,NA,"CDA",130300,"lbs",48.36343,-115.1599,1532.56,1532.56,1540.6
"1","011405A640300028001","LAOC",NA,NA,NA,50,NA,"WL6874",NA,NA,NA,"CDA",130300,"lbs",48.36343,-115.1599,1540.36,1540.36,1540.6
"1","011405A120500066000","LAOC",NA,NA,NA,100,NA,"WL6874",NA,NA,NA,"CDA",130300,"lbs",48.36343,-115.1599,1394.96,1394.96,1540.6
"1","011405A120300003000","LAOC",NA,NA,NA,25,NA,"WL7633",NA,NA,NA,"CDA",144179,"lbs",48.4069,-115.1814,1174.98,1174.98,1205.58
"1","011405A120300046000","LAOC",NA,NA,NA,25,NA,"WL7633",NA,NA,NA,"CDA",144179,"lbs",48.4069,-115.1814,1104.45,1104.45,1205.58
"1","011405A640200052002","LAOC",NA,NA,NA,50,NA,"WL7633",NA,NA,NA,"CDA",144179,"lbs",48.4069,-115.1814,1369.79,1369.79,1205.58
"1","011405A110700002000","LAOC",NA,NA,NA,50,NA,"WL7633",NA,NA,NA,"CDA",144179,"lbs",48.4069,-115.1814,1257.1,1257.1,1205.58
"1","011405A660300128002","LAOC",NA,NA,NA,50,NA,"WL7633",NA,NA,NA,"CDA",144179,"lbs",48.4069,-115.1814,1277.65,1277.65,1205.58
"1","011401A140300291000","LAOC",NA,NA,NA,12,NA,"WL2807",NA,NA,NA,"CDA",125301,"lbs",48.79704,-115.1615,1279.34,1279.34,1249.1
"1","011401A220100101000","LAOC",NA,NA,NA,15,NA,"WL2807",NA,NA,NA,"CDA",125301,"lbs",48.79704,-115.1615,1357.46,1357.46,1249.1
"1","011401A020100291000","LAOC",NA,NA,NA,13,NA,"WL2807",NA,NA,NA,"CDA",125301,"lbs",48.79704,-115.1615,1273.36,1273.36,1249.1
"1","010406A540291002007","LAOC",NA,NA,NA,50,NA,"WL7054",NA,NA,NA,"CDA",128800,"lbs",48.89807,-115.1615,980.56,980.56,794.04
"1","011404A370300203000","LAOC",NA,NA,NA,31,NA,"WL6622",NA,NA,NA,"CDA",133400,"lbs",48.89667,-115.7214,1241.6,1241.6,1419.94
"1","011405A110600063000","LAOC",NA,NA,NA,28,NA,"WL6622",NA,NA,NA,"CDA",133400,"lbs",48.89667,-115.7214,915.46,915.46,1419.94
"1","011405A120300060000","LAOC",NA,NA,NA,2,NA,"WL6622",NA,NA,NA,"CDA",133400,"lbs",48.89667,-115.7214,1073.75,1073.75,1419.94
"1","011405A120500069000","LAOC",NA,NA,NA,20,NA,"WL6622",NA,NA,NA,"CDA",133400,"lbs",48.89667,-115.7214,892.27,892.27,1419.94
"1","011405A120500070000","LAOC",NA,NA,NA,50,NA,"WL6622",NA,NA,NA,"CDA",133400,"lbs",48.89667,-115.7214,825.54,825.54,1419.94
"1","011404A120100102000","LAOC",NA,NA,NA,25,NA,"WL77006622",NA,NA,NA,"CDA",133400,"lbs",48.89667,-115.7214,1205.61,1205.61,1419.94
"1","011407A380300086000","LAOC",NA,NA,NA,47,NA,"WL6622",NA,NA,NA,"CDA",133400,"lbs",48.89667,-115.7214,1138.34,1138.34,1419.94
"1","011404A120700148000","LAOC",NA,NA,NA,47,NA,"WL6622F",NA,NA,NA,"CDA",133400,"lbs",48.89667,-115.7214,1503.48,1503.48,1419.94
"1","011404A150300156000","LAOC",NA,NA,NA,33,NA,"WL6622F",NA,NA,NA,"CDA",133400,"lbs",48.89667,-115.7214,1168.7,1168.7,1419.94
"1","011404A120300131000","LAOC",NA,NA,NA,24,NA,"WL6622",NA,NA,NA,"CDA",133400,"lbs",48.89667,-115.7214,1182.54,1182.54,1419.94
"1","011404A530400265000","LAOC",NA,NA,NA,24,NA,"WL2803",NA,NA,NA,"CDA",135642,"lbs",48.98414,-115.6012,975.34,975.34,1129.45
"1","011404A100100155000","LAOC",NA,NA,NA,58,NA,"WL2803765914SMP",NA,NA,NA,"CDA",135642,"lbs",48.98414,-115.6012,1108.64,1108.64,1129.45
"1","011404A100400140000","LAOC",NA,NA,NA,36,NA,"WL2803",NA,NA,NA,"CDA",135642,"lbs",48.98414,-115.6012,1112.19,1112.19,1129.45
"1","011404A100500120000","LAOC",NA,NA,NA,21,NA,"WL2803",NA,NA,NA,"CDA",135642,"lbs",48.98414,-115.6012,1096.7,1096.7,1129.45
"1","011404A150200150000","LAOC",NA,NA,NA,19,NA,"WL2803",NA,NA,NA,"CDA",135642,"lbs",48.98414,-115.6012,1043.26,1043.26,1129.45
"1","010506A150200075002","LAOC",NA,NA,NA,49,NA,"WL70347035",NA,NA,NA,"CDA",134900,"lbs",46.62084,-114.6922,1692.05,1692.05,1637.49
"1","010506A150200076000","LAOC",NA,NA,NA,24,NA,"WL7034",NA,NA,NA,"CDA",134900,"lbs",46.62084,-114.6922,1691.35,1691.35,1637.49
"1","010501A020690001000","LAOC",NA,NA,NA,28,NA,"WL7036",NA,NA,NA,"CDA",131000,"lbs",46.62084,-114.7131,1707.39,1707.39,1493.48
"1","010501A200700077000","LAOC",NA,NA,NA,7,NA,"WL7036",NA,NA,NA,"CDA",131000,"lbs",46.62084,-114.7131,1633.06,1633.06,1493.48
"1","010501A210800084000","LAOC",NA,NA,NA,23,NA,"WL7036",NA,NA,NA,"CDA",131000,"lbs",46.62084,-114.7131,1677.51,1677.51,1493.48
"1","010506A270700010000","LAOC",NA,NA,NA,18,NA,"WL7035",NA,NA,NA,"CDA",124600,"lbs",46.62084,-114.4837,1427.9,1427.9,1460.91
"1","010506A150200075002","LAOC",NA,NA,NA,49,NA,"WL70347035",NA,NA,NA,"CDA",124600,"lbs",46.62084,-114.4837,1692.05,1692.05,1460.91
"1","010402A170400038000","LAOC",NA,NA,NA,85,NA,"WL7725",NA,NA,NA,"CDA",109036,"lbs",46.82703,-115.01703,1860.67,1860.67,1838.3
"1","010404A300600049001","LAOC",NA,NA,NA,21,NA,"WL6992",NA,NA,NA,"CDA",135800,"lbs",47.0863,-116.6806,985.89,985.89,990.92
"1","010404A300600095000","LAOC",NA,NA,NA,35,NA,"WL6992",NA,NA,NA,"CDA",135800,"lbs",47.0863,-116.6806,1036.72,1036.72,990.92
"1","010402A040100045001","LAOC",NA,NA,NA,32,NA,"WL7723",NA,NA,NA,"CDA",107485,"lbs",47.12689,-115.803,1574.42,1574.42,1631.59
"1","010402A170400001001","LAOC",NA,NA,NA,36,NA,"WL7723",NA,NA,NA,"CDA",107485,"lbs",47.12689,-115.803,1665.22,1665.22,1631.59
"1","010404A050100006001","LAOC",NA,NA,NA,55,NA,"WL7723",NA,NA,NA,"CDA",107485,"lbs",47.12689,-115.803,1723.21,1723.21,1631.59
"1","010404A050100010001","LAOC",NA,NA,NA,40,NA,"WL7723",NA,NA,NA,"CDA",107485,"lbs",47.12689,-115.803,1660.41,1660.41,1631.59
"1","010404A800100132000","LAOC",NA,NA,NA,24,NA,"WL7723",NA,NA,NA,"CDA",107485,"lbs",47.12689,-115.803,1669.66,1669.66,1631.59
"1","010404A800100137000","LAOC",NA,NA,NA,12,NA,"WL7723",NA,NA,NA,"CDA",107485,"lbs",47.12689,-115.803,1688.25,1688.25,1631.59
"1","010402A320300065000","LAOC",NA,NA,NA,30,NA,"WL7104",NA,NA,NA,"CDA",125927,"lbs",47.14415,-115.5005,1419.32,1419.32,1408.28
"1","010401A440600029000","LAOC",NA,NA,NA,6,NA,"WL6997",NA,NA,NA,"CDA",115711,"lbs",47.46276,-115.744,1411.83,1411.83,1183.43
"1","010401A390100041000","LAOC",NA,NA,NA,20,NA,"WL6997",NA,NA,NA,"CDA",115711,"lbs",47.46276,-115.744,1162.4,1162.4,1183.43
"1","011707A020400151002","LAOC",NA,NA,NA,25,NA,"WL6944",NA,NA,NA,"CDA",113300,"lbs",47.59341,-116.5563,748.09,748.09,969.47
"1","010401A900100051000","LAOC",NA,NA,NA,16,NA,"WL6968759016",NA,NA,NA,"CDA",132600,"lbs",47.5789,-116.6631,1159.93,1159.93,1076.44
"1","010403A480200042000","LAOC",NA,NA,NA,11,NA,"WL6968759016",NA,NA,NA,"CDA",132600,"lbs",47.5789,-116.6631,1094.2,1094.2,1076.44
"1","010401A900200094001","LAOC",NA,NA,NA,4,NA,"WL7673",NA,NA,NA,"CDA",119365,"lbs",47.5933,-116.7059,1310.47,1310.47,1015.17
"1","010403A730500042002","LAOC",NA,NA,NA,30,NA,"WL68677668",NA,NA,NA,"CDA",118122,"lbs",47.6816,-116.0626,1074.96,1074.96,1034.67
"1","010401A390500087000","LAOC",NA,NA,NA,26,NA,"WL6967",NA,NA,NA,"CDA",113300,"lbs",47.725,-116.1482,1183.56,1183.56,1285.91
"1","010401A880100071000","LAOC",NA,NA,NA,14,NA,"WL6998",NA,NA,NA,"CDA",133400,"lbs",47.7681,-116.0837,1167.51,1167.51,1053.42
"1","010401A890300103002","LAOC",NA,NA,NA,13,NA,"WL6998",NA,NA,NA,"CDA",133400,"lbs",47.7681,-116.0837,1174.39,1174.39,1053.42
"1","010401A900200092001","LAOC",NA,NA,NA,9,NA,"WL6998",NA,NA,NA,"CDA",133400,"lbs",47.7681,-116.0837,1152.18,1152.18,1053.42
"1","010502A560300011000","LAOC",NA,NA,NA,50,NA,"WL6986",NA,NA,NA,"CDA",112200,"lbs",47.85308,-116.666,1122.41,1122.41,1144.06
"1","010406A280290042000","LAOC",NA,NA,NA,23,NA,"WL6885",NA,NA,NA,"CDA",134118,"lbs",48.05669,-116.1033,819.51,819.51,780.58
"1","010406A320200051002","LAOC",NA,NA,NA,50,NA,"WL6885",NA,NA,NA,"CDA",134118,"lbs",48.05669,-116.1033,1205.67,1205.67,780.58
"1","010406A550190057007","LAOC",NA,NA,NA,50,NA,"WL6885",NA,NA,NA,"CDA",134118,"lbs",48.05669,-116.1033,955.8,955.8,780.58
"1","010408A500200063000","LAOC",NA,NA,NA,50,NA,"WL6885",NA,NA,NA,"CDA",134118,"lbs",48.05669,-116.1033,707.01,707.01,780.58
"1","010406A280290007003","LAOC",NA,NA,NA,25,NA,"WL6885",NA,NA,NA,"CDA",134118,"lbs",48.05669,-116.1033,949.65,949.65,780.58
"1","010408A130500019000","LAOC",NA,NA,NA,49,NA,"WL6885",NA,NA,NA,"CDA",134118,"lbs",48.05669,-116.1033,861.6,861.6,780.58
"1","010408A400200066000","LAOC",NA,NA,NA,49,NA,"WL6885",NA,NA,NA,"CDA",134118,"lbs",48.05669,-116.1033,941.05,941.05,780.58
"1","010304A420600307000","PIAL",NA,NA,NA,50,NA,"WBCOMETHIGHBT11",NA,NA,NA,"CDA",3718,"lbs",45.4724,-113.0692,2215.97,2215.97,2470.08
"1","010201A240600029000","PIAL",NA,NA,NA,100,NA,"WBTOWERMTN12OCCIDENTAL11COMETLOW11",NA,NA,NA,"CDA",3944,"lbs",45.28,-113.03,2311.58,2311.58,2060.53
"1","011203A170200237000","PIAL",NA,NA,NA,50,NA,"WB7678",NA,NA,NA,"CDA",2220,"lbs",46.4966,-111.2734,1927.76,1927.76,2213.5
"1","011203A170200238000","PIAL",NA,NA,NA,50,NA,"WB7678",NA,NA,NA,"CDA",2220,"lbs",46.4966,-111.2734,1961.48,1961.48,2213.5
"1","011201A240300240000","PIAL",NA,NA,NA,50,NA,"WB7678",NA,NA,NA,"CDA",2220,"lbs",46.4966,-111.2734,2214.47,2214.47,2213.5
"1","011201A240300241001","PIAL",NA,NA,NA,25,NA,"WB76787644",NA,NA,NA,"CDA",2220,"lbs",46.4966,-111.2734,2278.39,2278.39,2213.5
"1","011106A020720009000","PIAL",NA,NA,NA,100,NA,"WBSURPRISE097656",NA,NA,NA,"CDA",2975,"lbs",45.06741,-109.94241,2844.17,2844.17,2886.96
"1","011204A280500144000","PIAL",NA,NA,NA,100,NA,"WBGRANITEBUTTE11",NA,NA,NA,"CDA",3360,"lbs",46.8516,-112.4591,2130.71,2130.71,2090.83
"1","011507A010600061001","PIAL",NA,NA,NA,50,NA,"WBJEFFERSON11",NA,NA,NA,"CDA",3302,"lbs",46.8742,-110.6578,2437.13,2437.13,2167.36
"1","011507A010600061000","PIAL",NA,NA,NA,NA,NA,"WBJEFFERSON11",NA,NA,NA,"CDA",3302,"lbs",46.8742,-110.6578,2425.48,2425.48,2167.36
"1","010506A130300021000","PIAL",NA,NA,NA,50,NA,"WBBLACKLEAD10",NA,NA,NA,"CDA",2655,"lbs",46.63535,-114.859,1881.61,1881.61,2059.96
"1","010506A130300020000","PIAL",NA,NA,NA,50,NA,"WBBLACKLEAD10",NA,NA,NA,"CDA",2655,"lbs",46.63535,-114.859,1851.45,1851.45,2059.96
"1","011106A020520005000","PIAL",NA,NA,NA,100,NA,"WBWHEELERMTN14JHMR920014",NA,NA,NA,"CDA",2517,"lbs",43.6,-110.86,2468.17,2468.17,2788.66
"1","011106A020720016000","PIAL",NA,NA,NA,50,NA,"WBJHMR920014WHEELERMTN14",NA,NA,NA,"CDA",2517,"lbs",43.6,-110.86,2463.82,2463.82,2788.66
"1","011106A020720017000","PIAL",NA,NA,NA,50,NA,"WBWHEELERMTN14JHMR920014",NA,NA,NA,"CDA",2517,"lbs",43.6,-110.86,2486.32,2486.32,2788.66
"1","011106A020720009000","PIAL",NA,NA,NA,100,NA,"WBSURPRISE097656",NA,NA,NA,"CDA",2903,"lbs",43.7924,-110.2378,2844.17,2844.17,2758.86
"1","011608A440601001000","PIAL",NA,NA,NA,50,NA,"WBBURKE147694",NA,NA,NA,"CDA",2239,"lbs",47.515,-115.713,1870.94,1870.94,1943.72
"1","011504A140300042000","PICO",NA,NA,NA,50,NA,"LP1840",NA,NA,NA,"CDA",95312,"lbs",47.04774,-110.6366,1845.8,1845.8,1689.23
"1","011008A320100100004","PICO",NA,NA,NA,2,NA,"LP7583",NA,NA,NA,"CDA",134198,"lbs",48.50858,-114.7938,1713.73,1713.73,1651.69
"1","010401A390100041000","PICO",NA,NA,NA,29,NA,"LP7253",NA,NA,NA,"CDA",126701,"lbs",47.79684,-116.5785,1162.4,1162.4,1320.13
"1","011106A020520001000","PIEN",NA,NA,NA,50,NA,"ES6084",NA,NA,NA,"CDA",182100,"lbs",44.74485,-111.2453,2078.64,2078.64,1992.33
"1","011106A020720005000","PIEN",NA,NA,NA,50,NA,"ES6084",NA,NA,NA,"CDA",182100,"lbs",44.74485,-111.2453,1954.45,1954.45,1992.33
"1","011404A150200150000","PIEN",NA,NA,NA,20,NA,"ES7211",NA,NA,NA,"CDA",155300,"lbs",47.84038,-115.3,1043.26,1043.26,1160.46
"1","011708A220200111000","PIEN",NA,NA,NA,25,NA,"ES6800",NA,NA,NA,"CDA",193800,"lbs",45.54725,-115.5143,1682.07,1682.07,1839.19
"1","011008A320100202000","PIEN",NA,NA,NA,7,NA,"ES2941",NA,NA,NA,"CDA",185100,"lbs",48.1034,-114.1054,1528.73,1528.73,1320.35
"1","011008A320100209000","PIEN",NA,NA,NA,6,NA,"ES2941",NA,NA,NA,"CDA",185100,"lbs",48.1034,-114.1054,1556.01,1556.01,1320.35
"1","011008A030100051001","PIEN",NA,NA,NA,10,NA,"ES2941",NA,NA,NA,"CDA",185100,"lbs",47.9827,-114.503,1006.35,1006.35,1320.35
"1","011008A300300013001","PIEN",NA,NA,NA,12,NA,"ES2941",NA,NA,NA,"CDA",185100,"lbs",47.9827,-114.503,1452.38,1452.38,1320.35
"1","011704A190300089000","PIEN",NA,NA,NA,25,NA,"ES7081",NA,NA,NA,"CDA",243800,"lbs",45.76437,-115.2463,1643.84,1643.84,1504.05
"1","011708A220200109000","PIEN",NA,NA,NA,50,NA,"ES7081",NA,NA,NA,"CDA",243800,"lbs",45.76437,-115.2463,1634.58,1634.58,1504.05
"1","011002A060100014000","PIEN",NA,NA,NA,13,NA,"ES2957",NA,NA,NA,"CDA",193841,"lbs",48.2183,-113.8459,1103.21,1103.21,1242.02
"1","011004A540200334001","PIEN",NA,NA,NA,13,NA,"ES2957",NA,NA,NA,"CDA",193841,"lbs",48.2183,-113.8459,1115.12,1115.12,1242.02
"1","011004A570200351001","PIEN",NA,NA,NA,2,NA,"ES2957",NA,NA,NA,"CDA",193841,"lbs",48.2183,-113.8459,1202.6,1202.6,1242.02
"1","010501A190900051000","PIEN",NA,NA,NA,25,NA,"ES6099",NA,NA,NA,"CDA",186970,"lbs",45.96811,-115.5886,1767.1,1767.1,1621.74
"1","011405A110200063000","PIEN",NA,NA,NA,25,NA,"ES6879",NA,NA,NA,"CDA",187400,"lbs",48.36343,-115.1384,1437.82,1437.82,1403.22
"1","011405A110200017000","PIEN",NA,NA,NA,11,NA,"ES6882",NA,NA,NA,"CDA",175800,"lbs",48.65158,-115.6121,1499.53,1499.53,1590.19
"1","011405A110200023000","PIEN",NA,NA,NA,64,NA,"ES6882",NA,NA,NA,"CDA",175800,"lbs",48.65158,-115.6121,1532.56,1532.56,1590.19
"1","011404A530400262000","PIEN",NA,NA,NA,8,NA,"ES6461",NA,NA,NA,"CDA",230000,"lbs",48.81091,-115.9715,1450.13,1450.13,1288.99
"1","011404A530400263000","PIEN",NA,NA,NA,21,NA,"ES6461",NA,NA,NA,"CDA",230000,"lbs",48.81091,-115.9715,1405.26,1405.26,1288.99
"1","011401A140300292000","PIEN",NA,NA,NA,25,NA,"ES6409",NA,NA,NA,"CDA",245700,"lbs",48.94127,-114.8771,1324.44,1324.44,1630.4
"1","011401A140300295000","PIEN",NA,NA,NA,25,NA,"ES6409",NA,NA,NA,"CDA",245700,"lbs",48.94127,-114.8771,1222.07,1222.07,1630.4
"1","011401A020600226000","PIEN",NA,NA,NA,8,NA,"ES6409",NA,NA,NA,"CDA",245700,"lbs",48.94127,-114.8771,1616.24,1616.24,1630.4
"1","011401A330100118000","PIEN",NA,NA,NA,20,NA,"ES6409",NA,NA,NA,"CDA",245700,"lbs",48.94127,-114.8771,1494,1494,1630.4
"1","011401A330100121000","PIEN",NA,NA,NA,34,NA,"ES6409",NA,NA,NA,"CDA",245700,"lbs",48.94127,-114.8771,1620.4,1620.4,1630.4
"1","011401A100700054000","PIEN",NA,NA,NA,8,NA,"ES6409",NA,NA,NA,"CDA",245700,"lbs",48.94127,-114.8771,1586.18,1586.18,1630.4
"1","011401A330100117000","PIEN",NA,NA,NA,18,NA,"ES6409",NA,NA,NA,"CDA",245700,"lbs",48.94127,-114.8771,1683.25,1683.25,1630.4
"1","011401A330300104000","PIEN",NA,NA,NA,15,NA,"ES6409",NA,NA,NA,"CDA",245700,"lbs",48.94127,-114.8771,1671.5,1671.5,1630.4
"1","011401A330300108000","PIEN",NA,NA,NA,7,NA,"ES6409",NA,NA,NA,"CDA",245700,"lbs",48.94127,-114.8771,1657.53,1657.53,1630.4
"1","010407A200290008000","PIEN",NA,NA,NA,50,NA,"ES64436633",NA,NA,NA,"CDA",158500,"lbs",48.76483,-117.1096,1696.7,1696.7,1505.5
"1","010501A020690001000","PIEN",NA,NA,NA,29,NA,"ES4395",NA,NA,NA,"CDA",223200,"lbs",46.79491,-115.5886,1707.39,1707.39,1567.63
"1","010402A170400038000","PIEN",NA,NA,NA,42,NA,"ES6900",NA,NA,NA,"CDA",173100,"lbs",46.99951,-116.0906,1860.67,1860.67,1601.39
"1","010402A040100045001","PIEN",NA,NA,NA,9,NA,"ES6900",NA,NA,NA,"CDA",173100,"lbs",46.99951,-116.0906,1574.42,1574.42,1601.39
"1","010402A170400001001","PIEN",NA,NA,NA,6,NA,"ES6900",NA,NA,NA,"CDA",173100,"lbs",46.99951,-116.0906,1665.22,1665.22,1601.39
"1","010407A270500056000","PIEN",NA,NA,NA,31,NA,"ES6636",NA,NA,NA,"CDA",167300,"lbs",48.79709,-116.9899,1439.89,1439.89,1270.07
"1","011101A090220006000","PIFL",NA,NA,NA,100,NA,"FP7697",NA,NA,NA,"CDA",3743,"lbs",45.13333,-111.875,1891.4,1891.4,2409.38
"1","011105A160520001000","PIFL",NA,NA,NA,100,NA,"FP7697",NA,NA,NA,"CDA",3743,"lbs",45.13333,-111.875,2361.28,2361.28,2409.38
"1","010302A540300304000","PIPO",NA,NA,NA,50,NA,"PP7488",NA,NA,NA,"CDA",7966,"lbs",45.793,-114.247,1784.94,1784.94,1649.59
"1","010804A010040004000","PIPO",NA,NA,NA,25,NA,"PP7763",NA,NA,NA,"CDA",10384,"lbs",45.82385,-104.56212,1078.66,1078.66,1231.13
"1","010804A011030028000","PIPO",NA,NA,NA,25,NA,"PP7763",NA,NA,NA,"CDA",10384,"lbs",45.82385,-104.56212,1112.04,1112.04,1231.13
"1","010804A140200027100","PIPO",NA,NA,NA,25,NA,"PP7763",NA,NA,NA,"CDA",10384,"lbs",45.82385,-104.56212,1105.97,1105.97,1231.13
"1","010804A140200036100","PIPO",NA,NA,NA,25,NA,"PP7763",NA,NA,NA,"CDA",10384,"lbs",45.82385,-104.56212,1077.27,1077.27,1231.13
"1","010804A430101020000","PIPO",NA,NA,NA,25,NA,"PP7763",NA,NA,NA,"CDA",10384,"lbs",45.82385,-104.56212,1152.17,1152.17,1231.13
"1","010804A430101031000","PIPO",NA,NA,NA,25,NA,"PP7763",NA,NA,NA,"CDA",10384,"lbs",45.82385,-104.56212,1175.71,1175.71,1231.13
"1","010804A430101034000","PIPO",NA,NA,NA,25,NA,"PP7763",NA,NA,NA,"CDA",10384,"lbs",45.82385,-104.56212,1173.2,1173.2,1231.13
"1","010804A080901153000","PIPO",NA,NA,NA,25,NA,"PP7763",NA,NA,NA,"CDA",10384,"lbs",45.82385,-104.56212,1178.13,1178.13,1231.13
"1","010804A140801098000","PIPO",NA,NA,NA,100,NA,"PP7763",NA,NA,NA,"CDA",10384,"lbs",45.82385,-104.56212,1172.43,1172.43,1231.13
"1","010804A080901014000","PIPO",NA,NA,NA,25,NA,"PP75977763",NA,NA,NA,"CDA",10384,"lbs",45.82385,-104.56212,1166.74,1166.74,1231.13
"1","010803A020100133000","PIPO",NA,NA,NA,50,NA,"PP7763",NA,NA,NA,"CDA",10384,"lbs",45.82385,-104.56212,1220.91,1220.91,1231.13
"1","010804A140300040000","PIPO",NA,NA,NA,50,NA,"PP7763",NA,NA,NA,"CDA",10384,"lbs",45.82385,-104.56212,1193.61,1193.61,1231.13
"1","010804A140400077000","PIPO",NA,NA,NA,50,NA,"PP7763",NA,NA,NA,"CDA",10384,"lbs",45.82385,-104.56212,1174.15,1174.15,1231.13
"1","010302A600200300000","PIPO",NA,NA,NA,50,NA,"PP7515",NA,NA,NA,"CDA",10111,"lbs",45.925,-113.73656,1774.03,1774.03,1741.54
"1","010302A640300310000","PIPO",NA,NA,NA,33,NA,"PP7516",NA,NA,NA,"CDA",10133,"lbs",45.92593,-113.7608,1623.91,1623.91,1752.17
"1","010302A540300302000","PIPO",NA,NA,NA,50,NA,"PP7516",NA,NA,NA,"CDA",10133,"lbs",45.92593,-113.7608,1919.44,1919.44,1752.17
"1","011101A070120010000","PIPO",NA,NA,NA,25,NA,"PP7727",NA,NA,NA,"CDA",10026,"lbs",45.62775,-109.82877,1588.17,1588.17,1474.56
"1","011101A070220006000","PIPO",NA,NA,NA,25,NA,"PP7727",NA,NA,NA,"CDA",10026,"lbs",45.62775,-109.82877,2032.16,2032.16,1474.56
"1","011101A090220005000","PIPO",NA,NA,NA,25,NA,"PP7727",NA,NA,NA,"CDA",10026,"lbs",45.62775,-109.82877,1840.89,1840.89,1474.56
"1","011101A100120002000","PIPO",NA,NA,NA,25,NA,"PP7727",NA,NA,NA,"CDA",10026,"lbs",45.62775,-109.82877,1710.02,1710.02,1474.56
"1","011101A070420001000","PIPO",NA,NA,NA,50,NA,"PP7727",NA,NA,NA,"CDA",10026,"lbs",45.62775,-109.82877,1874.62,1874.62,1474.56
"1","011101A070420002000","PIPO",NA,NA,NA,50,NA,"PP7727",NA,NA,NA,"CDA",10026,"lbs",45.62775,-109.82877,1899.25,1899.25,1474.56
"1","010302A630600311000","PIPO",NA,NA,NA,50,NA,"PP7507",NA,NA,NA,"CDA",9973,"lbs",45.966,-113.9895,1470.1,1470.1,1463.31
"1","010303A060100303000","PIPO",NA,NA,NA,34,NA,"PP75077529",NA,NA,NA,"CDA",9973,"lbs",45.966,-113.9895,1752.63,1752.63,1463.31
"1","010303A060500304000","PIPO",NA,NA,NA,50,NA,"PP7507",NA,NA,NA,"CDA",9973,"lbs",45.966,-113.9895,1832.88,1832.88,1463.31
"1","010301A070100317003","PIPO",NA,NA,NA,50,NA,"PP7509",NA,NA,NA,"CDA",10929,"lbs",46.11533,-114.03814,1803.29,1803.29,1676.98
"1","010301A060300315000","PIPO",NA,NA,NA,50,NA,"PP7529",NA,NA,NA,"CDA",9995,"lbs",46.29964,-113.93579,1783.41,1783.41,1738.06
"1","010303A060100306000","PIPO",NA,NA,NA,33,NA,"PP7529",NA,NA,NA,"CDA",9995,"lbs",46.29964,-113.93579,1755.07,1755.07,1738.06
"1","010303A060100303000","PIPO",NA,NA,NA,34,NA,"PP75077529",NA,NA,NA,"CDA",9995,"lbs",46.29964,-113.93579,1752.63,1752.63,1738.06
"1","010301RA20170014000","PIPO",NA,NA,NA,50,NA,"PP7477",NA,NA,NA,"CDA",7863,"lbs",46.4375,-114.2217,1510.76,1510.76,1609.36
"1","011001A020700033000","PIPO",NA,NA,NA,17,NA,"PP7477",NA,NA,NA,"CDA",7863,"lbs",46.4375,-114.2217,1378.05,1378.05,1609.36
"1","011002A060100014000","PIPO",NA,NA,NA,28,NA,"PP7477",NA,NA,NA,"CDA",7863,"lbs",46.4375,-114.2217,1103.21,1103.21,1609.36
"1","011004A540200334001","PIPO",NA,NA,NA,37,NA,"PP74807477",NA,NA,NA,"CDA",7863,"lbs",46.4375,-114.2217,1115.12,1115.12,1609.36
"1","011004A620100221000","PIPO",NA,NA,NA,21,NA,"PP74807477",NA,NA,NA,"CDA",7863,"lbs",46.4375,-114.2217,1216.82,1216.82,1609.36
"1","011008A310300090001","PIPO",NA,NA,NA,50,NA,"PP747774807623",NA,NA,NA,"CDA",7863,"lbs",46.4375,-114.2217,1291.64,1291.64,1609.36
"1","011504A610500052000","PIPO",NA,NA,NA,50,NA,"PP7387",NA,NA,NA,"CDA",10308,"lbs",46.74217,-110.9786,1887.91,1887.91,1885.07
"1","011201A240300416000","PIPO",NA,NA,NA,50,NA,"PP7612",NA,NA,NA,"CDA",11089,"lbs",46.72312,-109.95804,1622.41,1622.41,1636.16
